"prd_cd","tg_prd_cd_cd","prd_nm","prd_cd_cd","prd_brnd_nm","prd_brnd_nm_cd","tg_prd_brnd_nm_cd","apmall_cate_lev1","apmall_cate_lev1_nm","apmall_cate_lev1_cd","tg_apmall_cate_lev1_cd","apmall_cate_lev2","apmall_cate_lev2_nm","apmall_cate_lev2_cd","tg_apmall_cate_lev2_cd","apmall_cate_lev3","apmall_cate_lev3_nm","apmall_cate_lev3_cd","tg_apmall_cate_lev3_cd","brand_sn","brand_name","brand_sn_cd","tg_brand_sn_cd","set_yn","set_yn_cd","tg_set_yn_cd","brnd_grp_nm","brnd_grp_nm_cd","tg_brnd_grp_nm_cd","brnd_dtl_cd","brnd_dtl_nm","brnd_dtl_cd_cd","tg_brnd_dtl_cd_cd","prd_mkt_cat_cd","prd_mkt_cat_nm","prd_mkt_cat_cd_cd","tg_prd_mkt_cat_cd_cd","prd_mkt_lcat_cd","prd_mkt_lcat_nm","prd_mkt_lcat_cd_cd","tg_prd_mkt_lcat_cd_cd","prd_use_cd","prd_use_cd_cd","tg_prd_use_cd_cd","prd_scat_cd","prd_scat_nm","prd_scat_cd_cd","tg_prd_scat_cd_cd","prd_mcat_cd","prd_mcat_nm","prd_mcat_cd_cd","tg_prd_mcat_cd_cd","prd_lcat_cd","prd_lcat_nm","prd_lcat_cd_cd","tg_prd_lcat_cd_cd","main_func_cd","main_func_nm","main_func_cd_cd","tg_main_func_cd_cd","user_tp_cd","user_tp_cd_nm","user_tp_cd_cd","tg_user_tp_cd_cd","prd_grd_cd","prd_grd_cd_cd","tg_prd_grd_cd_cd"
"111270000146","554","데일리 디펜스 무기자차 선 크림  SPF50+/ PA++++","554","일리윤","61","61","CTG001","스킨케어","0","0","CTG001004","선케어","4","4","CTG001004","선케어","18","18","19","일리윤","8","8","N","0","0","데일리뷰티","2","2","11127","일리윤","13","13","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADG","바디선케어","38","38","AD","바디","3","3","A","Beauty","0","0","EA02","바디 _자외선 차단","53","53","1","공용","1","1","R15","8","8"
"310050100174","956","듀얼이펙션 미세칫솔 12입","956","메디안","24","24","CTG004","생활용품","3","3","CTG004003","구강","16","16","CTG004003002","칫솔","65","65","35","메디안","24","24","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"005061000002","191","플랫형 GP103 컴팩트미니","191","글램팜","3","3","CTG005","소품 & 도구","4","4","CTG005003","미용기기","20","20","CTG005003","미용기기","71","71","138","글램팜","76","76","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111410000149","679","함초수 샴푸/컨디셔너","679","려","15","15","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002001","샴푸","57","57","23","려","12","12","N","0","0","데일리뷰티","2","2","11141","려","17","17","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACD","세정","31","31","AC","헤어","2","2","A","Beauty","0","0","DA02","헤어_두피케어","40","40","1","공용","1","1","X00","12","12"
"002061000231","86","비타 씨 톡 부스팅 워터","86","에뛰드하우스","54","54","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002001","스킨 & 토너","8","8","46","에뛰드","32","32","N","0","0","관계사","1","1","11009","에뛰드 하우스","2","2","S3","미백(스킨케어)","10","10","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA05","스킨케어 _미백 (스팟. 톤)","5","5","1","공용","1","1","R14","7","7"
"111650000214","754","산들박하 트러블 스팟 젤","754","한율","75","75","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003003","앰플","17","17","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","SZ","기타(스킨케어)","15","15","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA03","스킨케어 _트러블","3","3","1","공용","1","1","R12","5","5"
"111070000652","410","[리필] 블랙 쿠션 SPF34/PA++","410","헤라","78","78","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001006","쿠션","26","26","15","헤라","5","5","N","0","0","럭셔리","3","3","11107","헤라","8","8","M1","쿠션(메이크업)","1","1","M","메이크업","1","1","01","1","1","ABI","쿠션","17","17","AB","메이크업","1","1","A","Beauty","0","0","BA06","메이크업_잡티커버","19","19","2","여성용","2","2","R13","6","6"
"110640000262","285","와일드 씨드 퍼밍 워터","285","프리메라","70","70","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002001","스킨 & 토너","8","8","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA02","스킨케어 _안티에이징_피부탄력. 재생","2","2","1","공용","1","1","R13","6","6"
"111070000949","425","에어리 블러 프라이밍 파우더","425","헤라","78","78","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001003","파우더","23","23","15","헤라","5","5","N","0","0","럭셔리","3","3","11157","헤라　","18","18","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABE","파우더","14","14","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","A02","3","3"
"002061000066","76","미씽유 핸드크림","76","에뛰드","53","53","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001005","핸드 & 풋케어 ","51","51","46","에뛰드","32","32","N","0","0","관계사","1","1","65000","에뛰드 하우스","49","49","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADD","핸드보습","35","35","AD","바디","3","3","A","Beauty","0","0","EA05","바디 _수분/보습","55","55","1","공용","1","1","R15","8","8"
"611121000192","977","모이스처 핏 에어 퍼프","977","에스쁘아","55","55","CTG005","소품 & 도구","4","4","CTG005001","스킨 & 메이크업소품","18","18","CTG005001002","스펀지&퍼프","68","68","45","에스쁘아","31","31","N","0","0","관계사","1","1","61112","에스쁘아","48","48","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AHA","메이크업소품","51","51","AH","소품&도구","7","7","A","Beauty","0","0","BA09","메이크업_기타","22","22","2","여성용","2","2","X00","12","12"
"111270000167","559","프레쉬 모이스춰 바디워시","559","일리윤","61","61","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","19","일리윤","8","8","N","0","0","데일리뷰티","2","2","11127","일리윤","13","13","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADA","바디세정","32","32","AD","바디","3","3","A","Beauty","0","0","EA10","바디 _세정","57","57","1","공용","1","1","Y00","13","13"
"111270000245","565","세라마이드 아토 버블워시 앤 샴푸","565","일리윤","61","61","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","19","일리윤","8","8","N","0","0","데일리뷰티","2","2","11127","일리윤","13","13","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADA","바디세정","32","32","AD","바디","3","3","A","Beauty","0","0","EA10","바디 _세정","57","57","1","공용","1","1","A02","3","3"
"111970000322","848","아이디얼 섀도우 쿼드","848","라네즈","11","11","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003006","아이섀도우","35","35","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","M3","아이(메이크업)","3","3","M","메이크업","1","1","01","1","1","ABP","아이섀도우","23","23","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","R99","9","9"
"111170000230","500","쉬어 래스팅 파운데이션 SPF25 PA++","500","설화수","39","39","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001002","파운데이션","22","22","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABB","파운데이션","11","11","AB","메이크업","1","1","A","Beauty","0","0","BA03","메이크업_미백","16","16","2","여성용","2","2","X00","12","12"
"111970000637","865","크림 스킨 미스트","865","라네즈","11","11","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002006","미스트 ","13","13","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","S1","수분/보습(스킨케어)","8","8","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","2","여성용","2","2","R13","6","6"
"111290100609","618","[2입] 시암아로마 버블 입욕제","618","해피바스","77","77","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","20","해피바스","9","9","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111900000004","844","클린테라피 파우더 마스크","844","홀리추얼","79","79","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","27","홀리추얼","16","16","N","0","0","AP 기타","0","0","11190","홀리추얼","28","28","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA03","스킨케어 _트러블","3","3","2","여성용","2","2","R13","6","6"
"111650000213","753","산들박하 트러블 폼","753","한율","75","75","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001002","클렌징폼","3","3","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","S4","클렌징(스킨케어)","11","11","S","스킨케어","2","2","01","1","1","AAE","페이셜 워시","4","4","AA","스킨케어","0","0","A","Beauty","0","0","AA12","클렌징_페이셜워시","11","11","2","여성용","2","2","R99","9","9"
"002061000508","114","럭키 투게더 투톤 치크돔","114","에뛰드하우스","54","54","CTG005","소품 & 도구","4","4","CTG005005","브러쉬","22","22","CTG005005002","치크(Cheek)","75","75","46","에뛰드","32","32","N","0","0","관계사","1","1","65000","에뛰드 하우스","49","49","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABF","블러셔","15","15","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","R99","9","9"
"111650000217","755","흰감국 광채 선크림 SPF50+/PA++++","755","한율","75","75","CTG001","스킨케어","0","0","CTG001004","선케어","4","4","CTG001004","선케어","18","18","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","S5","페이셜 선케어(스킨케어)","12","12","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","2","여성용","2","2","R13","6","6"
"220220000051","934","페이셜 이레이저 마일드 필링 젤","934","리리코스 마린에너지","19","19","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001003","필링 & 스크럽","4","4","34","리리코스 마린에너지","23","23","N","0","0","프리미엄","4","4","22022","리리코스 온라인","43","43","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA12","클렌징_페이셜워시","11","11","1","공용","1","1","R99","9","9"
"110640000058","246","페이셜 마일드 필링","246","프리메라","70","70","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001003","필링 & 스크럽","4","4","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","S4","클렌징(스킨케어)","11","11","S","스킨케어","2","2","01","1","1","AAE","페이셜 워시","4","4","AA","스킨케어","0","0","A","Beauty","0","0","AA11","스킨케어 _각질케어","10","10","1","공용","1","1","R13","6","6"
"111850000004","832","콜라겐 큐브 7주","832","큐브미","64","64","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001002","이너뷰티 ","80","80","52","큐브미","34","34","N","0","0","AP 기타","0","0","11185","큐브미","26","26","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAB","Beautiful Living","57","57","BA","건강식품","9","9","B","Health","1","1","CA02","건강식품 _뷰티","34","34","1","공용","1","1","R11","4","4"
"111410000154","680","자양윤모 탈모증상케어 두피모발 트리트먼트","680","려","15","15","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002002","린스 & 컨디셔너","58","58","23","려","12","12","N","0","0","데일리뷰티","2","2","11141","려","17","17","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACA","양모","28","28","AC","헤어","2","2","A","Beauty","0","0","DA01","헤어_탈모방지","39","39","1","공용","1","1","R13","6","6"
"111610000099","727","제로톡스 두피 진정 샴푸","727","프레시팝","69","69","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002001","샴푸","57","57","24","프레시팝","13","13","N","0","0","데일리뷰티","2","2","11161","프레시팝","19","19","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACD","세정","31","31","AC","헤어","2","2","A","Beauty","0","0","DA02","헤어_두피케어","40","40","1","공용","1","1","A02","3","3"
"611121000182","976","프로 테이퍼드 치크 브러쉬 213","976","에스쁘아","55","55","CTG005","소품 & 도구","4","4","CTG005005","브러쉬","22","22","CTG005005002","치크(Cheek)","75","75","45","에스쁘아","31","31","N","0","0","관계사","1","1","61112","에스쁘아","48","48","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AHA","메이크업소품","51","51","AH","소품&도구","7","7","A","Beauty","0","0","BA09","메이크업_기타","22","22","2","여성용","2","2","R15","8","8"
"111130000717","468","랩 지노 인덱스","468","아이오페","51","51","CTG005","소품 & 도구","4","4","CTG005","소품 & 도구","17","17","CTG005","소품 & 도구","66","66","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AHD","소품&도구기타","54","54","AH","소품&도구","7","7","A","Beauty","0","0","QA01","기타","66","66","1","공용","1","1","A02","3","3"
"177770000030","895","원 샷 오일 폼 클렌저 포 히어로즈","895","비레디","36","36","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001","클렌징","1","1","98","비레디","65","65","N","0","0","AP 기타","0","0","17777","비레디","37","37","S7","남성(스킨케어)","14","14","S","스킨케어","2","2","01","1","1","AAF","메이크업 클렌징","5","5","AA","스킨케어","0","0","A","Beauty","0","0","AA13","클렌징_메이크업클렌징","12","12","3","남성용","3","3","R13","6","6"
"110770000101","369","데일리토닝 레드","369","바이탈뷰티","29","29","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001002","이너뷰티 ","80","80","12","바이탈뷰티","3","3","N","0","0","럭셔리","3","3","11077","바이탈뷰티","6","6","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAB","Beautiful Living","57","57","BA","건강식품","9","9","B","Health","1","1","CA02","건강식품 _뷰티","34","34","1","공용","1","1","R14","7","7"
"111650000220","756","흰감국 보송 선스틱","756","한율","75","75","CTG001","스킨케어","0","0","CTG001004","선케어","4","4","CTG001004","선케어","18","18","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","S5","페이셜 선케어(스킨케어)","12","12","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","2","여성용","2","2","A02","3","3"
"002011000001","50","매그니피센트 메탈 글리터&글로우 리퀴드 아이섀도우","50","스틸라","45","45","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003006","아이섀도우","35","35","57","스틸라","38","38","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"110640000180","263","미라클 씨드 컨센트레이트 오일","263","프리메라","70","70","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003002","페이스 오일","16","16","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA02","스킨케어 _안티에이징_피부탄력. 재생","2","2","1","공용","1","1","R14","7","7"
"111270000112","547","울트라 리페어 모이스춰 클렌저","547","일리윤","61","61","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","19","일리윤","8","8","N","0","0","데일리뷰티","2","2","11127","일리윤","13","13","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADA","바디세정","32","32","AD","바디","3","3","A","Beauty","0","0","EA10","바디 _세정","57","57","1","공용","1","1","R13","6","6"
